Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_322910.1	LdBPK_322910.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2871	None	No	N/A	hypothetical protein, conserved
LdBPK_322970.1	LdBPK_322970.1.1	hypothetical protein, conserved	N/A	59	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3441	None	No	N/A	hypothetical protein, conserved
LdBPK_322980.1	LdBPK_322980.1.1	prefoldin subunit, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1713	None	No	N/A	prefoldin subunit, putative
LdBPK_323290.1	LdBPK_323290.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4536	None	No	N/A	hypothetical protein, conserved
LdBPK_323350.1	LdBPK_323350.1.1	Tetratricopeptide-like helical domain containing protein (fragment), Flagellar Member 7 (fragment)	FLAM7	42	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3531	None	No	N/A	Tetratricopeptide-like helical domain containing protein (fragment)
LdBPK_323480.1	LdBPK_323480.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2505	None	No	N/A	hypothetical protein, conserved
LdBPK_323550.1	LdBPK_323550.1.1	B-box zinc finger, putative	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3957	None	No	N/A	B-box zinc finger, putative
LdBPK_323610.1	LdBPK_323610.1.1	Dopey, N-terminal, putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	8355	None	No	N/A	Dopey, N-terminal, putative
LdBPK_323620.1	LdBPK_323620.1.1	hypothetical protein, conserved	N/A	54	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1206	None	No	N/A	hypothetical protein, conserved
LdBPK_323650.1	LdBPK_323650.1.1	zinc-finger of a C2HC-type, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1677	None	No	N/A	zinc-finger of a C2HC-type, putative
LdBPK_323680.1	LdBPK_323680.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1911	None	No	N/A	hypothetical protein, conserved
LdBPK_323710.1	LdBPK_323710.1.1	hypothetical protein, unknown function	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1326	None	No	N/A	hypothetical protein, unknown function
LdBPK_323760.1	LdBPK_323760.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	603	None	No	N/A	hypothetical protein, conserved
LdBPK_323840.1	LdBPK_323840.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2916	None	No	N/A	hypothetical protein, conserved
LdBPK_323920.1	LdBPK_323920.1.1	kinetoplast-associated protein p18-2, putative	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	399	None	No	N/A	kinetoplast-associated protein p18-2, putative
LdBPK_324000.1	LdBPK_324000.1.1	hypothetical protein, unknown function	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	876	None	No	N/A	hypothetical protein, unknown function
LdBPK_330100.1	LdBPK_330100.1.1	ZIP Zinc transporter, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	993	None	No	N/A	ZIP Zinc transporter, putative
LdBPK_330220.1	LdBPK_330220.1.1	hypothetical protein, unknown function	N/A	39	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2745	None	No	N/A	hypothetical protein, unknown function
LdBPK_330280.1	LdBPK_330280.1.1	RGG-containing protein 2, putative	RGG2	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	840	None	No	N/A	RGG-containing protein 2, putative
LdBPK_330400.1	LdBPK_330400.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1107	None	No	N/A	hypothetical protein, conserved
LdBPK_330470.1	LdBPK_330470.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	867	None	No	N/A	hypothetical protein, conserved
LdBPK_330490.1	LdBPK_330490.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2349	None	No	N/A	hypothetical protein, conserved
LdBPK_330540.1	LdBPK_330540.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4494	None	No	N/A	hypothetical protein, conserved
LdBPK_330620.1	LdBPK_330620.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2034	None	No	N/A	hypothetical protein, conserved
LdBPK_330810.1	LdBPK_330810.1.1	hypothetical protein, conserved	N/A	38	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1122	None	No	N/A	hypothetical protein, conserved
LdBPK_330820.1	LdBPK_330820.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1263	None	No	N/A	hypothetical protein, conserved
LdBPK_330840.1	LdBPK_330840.1.1	NLI interacting factor-like phosphatase, putative	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5043	None	No	N/A	NLI interacting factor-like phosphatase, putative
LdBPK_330850.1	LdBPK_330850.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4872	None	No	N/A	hypothetical protein, conserved
LdBPK_330890.1	LdBPK_330890.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2751	None	No	N/A	hypothetical protein, unknown function
LdBPK_330920.1	LdBPK_330920.1.1	hypothetical protein, conserved	N/A	53	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1026	None	No	N/A	hypothetical protein, conserved
LdBPK_330940.1	LdBPK_330940.1.1	dnaj chaperone-like protein	N/A	122	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1746	None	No	N/A	dnaj chaperone-like protein
LdBPK_330980.1	LdBPK_330980.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1650	None	No	N/A	hypothetical protein, conserved
LdBPK_330990.1	LdBPK_330990.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3531	None	No	N/A	hypothetical protein, conserved
LdBPK_331000.1	LdBPK_331000.1.1	hypothetical protein, conserved	N/A	76	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5223	None	No	N/A	hypothetical protein, conserved
LdBPK_331020.1	LdBPK_331020.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1785	None	No	N/A	hypothetical protein, conserved
LdBPK_331050.1	LdBPK_331050.1.1	diacylglycerol acyltransferase, putative	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3360	None	No	N/A	diacylglycerol acyltransferase, putative
LdBPK_331070.1	LdBPK_331070.1.1	PSP1 C-terminal conserved region, putative	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2892	None	No	N/A	PSP1 C-terminal conserved region, putative
LdBPK_331090.1	LdBPK_331090.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	534	None	No	N/A	hypothetical protein, conserved
LdBPK_331190.1	LdBPK_331190.1.1	hypothetical protein, conserved	N/A	60	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2046	None	No	N/A	hypothetical protein, conserved
LdBPK_331290.1	LdBPK_331290.1.1	WD domain, G-beta repeat, putative	N/A	140	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1866	None	No	N/A	WD domain, G-beta repeat, putative
LdBPK_331300.1	LdBPK_331300.1.1	hypothetical protein, conserved	N/A	140	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2610	None	No	N/A	hypothetical protein, conserved
LdBPK_331310.1	LdBPK_331310.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1710	None	No	N/A	hypothetical protein, conserved
LdBPK_331330.1	LdBPK_331330.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2931	None	No	N/A	hypothetical protein, conserved
LdBPK_331460.1	LdBPK_331460.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1275	None	No	N/A	hypothetical protein, conserved
LdBPK_331490.1	LdBPK_331490.1.1	protein kinase, putative	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5949	None	No	N/A	protein kinase, putative
LdBPK_331530.1	LdBPK_331530.1.1	hypothetical protein, conserved	N/A	29	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2037	None	No	N/A	hypothetical protein, conserved
LdBPK_332080.1	LdBPK_332080.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1626	None	No	N/A	hypothetical protein, conserved
LdBPK_332110.1	LdBPK_332110.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1941	None	No	N/A	hypothetical protein, conserved
LdBPK_332140.1	LdBPK_332140.1.1	hypothetical protein, unknown function	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2391	None	No	N/A	hypothetical protein, unknown function
LdBPK_332290.1	LdBPK_332290.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4422	None	No	N/A	hypothetical protein, conserved
LdBPK_332310.1	LdBPK_332310.1.1	hypothetical protein, unknown function	N/A	29	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2304	None	No	N/A	hypothetical protein, unknown function
LdBPK_332320.1	LdBPK_332320.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1167	None	No	N/A	hypothetical protein, unknown function
LdBPK_332360.1	LdBPK_332360.1.1	hypothetical protein, conserved	N/A	55	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1947	None	No	N/A	hypothetical protein, conserved
LdBPK_332400.1	LdBPK_332400.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	921	None	No	N/A	hypothetical protein, conserved
LdBPK_332420.1	LdBPK_332420.1.1	protein kinase, putative	N/A	53	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5967	None	No	N/A	protein kinase, putative
LdBPK_332460.1	LdBPK_332460.1.1	hypothetical protein, unknown function	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3198	None	No	N/A	hypothetical protein, unknown function
LdBPK_332490.1	LdBPK_332490.1.1	ATP synthase regulation protein NCA2, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4062	None	No	N/A	ATP synthase regulation protein NCA2, putative
LdBPK_332510.1	LdBPK_332510.1.1	Golgi reassembly stacking protein (GRASP homologue), putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1629	None	No	N/A	Golgi reassembly stacking protein (GRASP homologue), putative
LdBPK_332550.1	LdBPK_332550.1.1	hypothetical protein, unknown function	N/A	29	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2142	None	No	N/A	hypothetical protein, unknown function
LdBPK_332570.1	LdBPK_332570.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1521	None	No	N/A	hypothetical protein, conserved
LdBPK_332580.1	LdBPK_332580.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4926	None	No	N/A	hypothetical protein, conserved
LdBPK_332610.1	LdBPK_332610.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1761	None	No	N/A	hypothetical protein, conserved
LdBPK_332720.1	LdBPK_332720.1.1	hypothetical protein, conserved	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1740	None	No	N/A	hypothetical protein, conserved
LdBPK_332760.1	LdBPK_332760.1.1	signal recognition particle receptor beta subunit, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1479	None	No	N/A	signal recognition particle receptor beta subunit, putative
LdBPK_332780.1	LdBPK_332780.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1290	None	No	N/A	hypothetical protein, conserved
LdBPK_332810.1	LdBPK_332810.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3687	None	No	N/A	hypothetical protein, conserved
LdBPK_332820.1	LdBPK_332820.1.1	hypothetical protein, conserved	N/A	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2502	None	No	N/A	hypothetical protein, conserved
LdBPK_332890.1	LdBPK_332890.1.1	Domain of unknown function (DUF4520), putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3270	None	No	N/A	Domain of unknown function (DUF4520), putative
LdBPK_332900.1	LdBPK_332900.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2469	None	No	N/A	hypothetical protein, conserved
LdBPK_332920.1	LdBPK_332920.1.1	Concanavalin A-like lectin/glucanases superfamily/Beige/BEACH domain containing protein, putative	N/A	82	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	15366	None	No	N/A	Concanavalin A-like lectin/glucanases superfamily/Beige/BEACH domain containing protein, putative
LdBPK_332970.1	LdBPK_332970.1.1	cysteine peptidase, Clan CA, family C51, putative	N/A	134	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1110	None	No	N/A	cysteine peptidase, Clan CA, family C51, putative
LdBPK_333000.1	LdBPK_333000.1.1	cysteine peptidase, Clan CA, family C51, putative	N/A	134	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1215	None	No	N/A	cysteine peptidase, Clan CA, family C51, putative
LdBPK_333060.1	LdBPK_333060.1.1	Present in the outer mitochondrial membrane proteome 22-1	POMP22-1	39	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4782	None	No	N/A	Present in the outer mitochondrial membrane proteome 22-1
LdBPK_333080.1	LdBPK_333080.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	921	None	No	N/A	hypothetical protein, conserved
LdBPK_333090.1	LdBPK_333090.1.1	Present in the outer mitochondrial membrane proteome 22-2	POMP22-2	101	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4443	None	No	N/A	Present in the outer mitochondrial membrane proteome 22-2
LdBPK_333120.1	LdBPK_333120.1.1	hypothetical protein, conserved	N/A	50	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2310	None	No	N/A	hypothetical protein, conserved
LdBPK_333130.1	LdBPK_333130.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4683	None	No	N/A	hypothetical protein, unknown function
LdBPK_333150.1	LdBPK_333150.1.1	hypothetical protein, unknown function	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1002	None	No	N/A	hypothetical protein, unknown function
LdBPK_333160.1	LdBPK_333160.1.1	hypothetical protein, unknown function	N/A	38	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3162	None	No	N/A	hypothetical protein, unknown function
LdBPK_333170.1	LdBPK_333170.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3339	None	No	N/A	hypothetical protein, conserved
