Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_351270.1	LdBPK_351270.1.1	ATPase family associated with various cellular activities (AAA), putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1086	None	No	N/A	ATPase family associated with various cellular activities (AAA), putative
LdBPK_351290.1	LdBPK_351290.1.1	2OG-Fe(II) oxygenase superfamily, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	957	None	No	N/A	2OG-Fe(II) oxygenase superfamily, putative
LdBPK_351310.1	LdBPK_351310.1.1	ubiquitin-conjugating enzyme E2, putative	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	447	None	No	N/A	ubiquitin-conjugating enzyme E2, putative
LdBPK_351320.1	LdBPK_351320.1.1	histone H4	N/A	637	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	303	None	No	N/A	histone H4
LdBPK_351380.1	LdBPK_351380.1.1	Iron-binding zinc finger CDGSH type, putative	N/A	44	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	363	None	No	N/A	Iron-binding zinc finger CDGSH type, putative
LdBPK_351390.1	LdBPK_351390.1.1	mitochondrial processing peptidase, beta subunit, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1473	None	No	N/A	mitochondrial processing peptidase, beta subunit, putative
LdBPK_351420.1	LdBPK_351420.1.1	threonyl-tRNA synthetase, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2367	None	No	N/A	threonyl-tRNA synthetase, putative
LdBPK_351440.1	LdBPK_351440.1.1	60S ribosomal protein L2, putative (fragment)	N/A	142	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	312	None	No	N/A	60S ribosomal protein L2, putative (fragment)
LdBPK_351450.1	LdBPK_351450.1.1	60S ribosomal protein L2, putative (fragment)	N/A	142	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	291	None	No	N/A	60S ribosomal protein L2, putative (fragment)
LdBPK_351470.1	LdBPK_351470.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	990	None	No	N/A	hypothetical protein, conserved
LdBPK_351540.1	LdBPK_351540.1.1	rieske iron-sulfur protein, mitochondrial precursor, putative	RISP	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	894	None	No	N/A	rieske iron-sulfur protein, mitochondrial precursor, putative
LdBPK_351570.1	LdBPK_351570.1.1	methyltransferase domain containing protein, putative	N/A	140	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1056	None	No	N/A	methyltransferase domain containing protein, putative
LdBPK_351700.1	LdBPK_351700.1.1	RNA re-capping enzyme, cytoplasmic, putative	Ce1	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1089	None	No	N/A	RNA re-capping enzyme, cytoplasmic, putative
LdBPK_351720.1	LdBPK_351720.1.1	casein kinase II, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1119	None	No	N/A	casein kinase II, putative
LdBPK_351730.1	LdBPK_351730.1.1	ubiquitin hydrolase, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3495	None	No	N/A	ubiquitin hydrolase, putative
LdBPK_351740.1	LdBPK_351740.1.1	dynein-associated roadblock protein-like protein	N/A	111	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	360	None	No	N/A	dynein-associated roadblock protein-like protein
LdBPK_351750.1	LdBPK_351750.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	423	None	No	N/A	hypothetical protein, conserved
LdBPK_351800.1	LdBPK_351800.1.1	nexin-dynein regulatory complex 4	DRC4	139	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1386	None	No	N/A	nexin-dynein regulatory complex 4
LdBPK_351820.1	LdBPK_351820.1.1	hypothetical protein, conserved	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2220	None	No	N/A	hypothetical protein, conserved
LdBPK_351870.1	LdBPK_351870.1.1	60S ribosomal protein L5, putative	N/A	200	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	918	None	No	N/A	60S ribosomal protein L5, putative
LdBPK_351890.1	LdBPK_351890.1.1	ribosomal protein L15, putative	N/A	128	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	615	None	No	N/A	ribosomal protein L15, putative
LdBPK_351900.1	LdBPK_351900.1.1	60S ribosomal protein L36, putative	N/A	130	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	318	None	No	N/A	60S ribosomal protein L36, putative
LdBPK_351940.1	LdBPK_351940.1.1	ATP11 protein, putative	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	708	None	No	N/A	ATP11 protein, putative
LdBPK_352010.1	LdBPK_352010.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1110	None	No	N/A	hypothetical protein, conserved
LdBPK_352040.1	LdBPK_352040.1.1	60S ribosomal protein L32	N/A	123	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	402	None	No	N/A	60S ribosomal protein L32
LdBPK_352080.1	LdBPK_352080.1.1	calcium motive p-type ATPase, putative	N/A	76	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3330	None	No	N/A	calcium motive p-type ATPase, putative
LdBPK_352150.1	LdBPK_352150.1.1	vesicle-associated membrane protein, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	618	None	No	N/A	vesicle-associated membrane protein, putative
LdBPK_352230.1	LdBPK_352230.1.1	60S ribosomal protein L12, putative	N/A	121	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	495	None	No	N/A	60S ribosomal protein L12, putative
LdBPK_352240.1	LdBPK_352240.1.1	RNA-binding protein, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	825	None	No	N/A	RNA-binding protein, putative
LdBPK_352250.1	LdBPK_352250.1.1	kinetoplastid membrane protein-11	N/A	163	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	279	None	No	N/A	kinetoplastid membrane protein-11
LdBPK_352260.1	LdBPK_352260.1.1	kinetoplastid membrane protein-11	N/A	163	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	279	None	No	Previous IDs: LdBPK_352270.1	kinetoplastid membrane protein-11
LdBPK_352280.1	LdBPK_352280.1.1	hypothetical protein, conserved	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	876	None	No	N/A	hypothetical protein, conserved
LdBPK_352330.1	LdBPK_352330.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1398	None	No	N/A	hypothetical protein, conserved
LdBPK_352380.1	LdBPK_352380.1.1	Importin 1	IMP1	75	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2760	None	No	N/A	Importin 1
LdBPK_352400.1	LdBPK_352400.1.1	aminopeptidase P, putative	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1455	None	No	N/A	aminopeptidase P, putative
LdBPK_352470.1	LdBPK_352470.1.1	Autophagy-related protein 24	ATG24	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1254	None	No	N/A	Autophagy-related protein 24
LdBPK_352510.1	LdBPK_352510.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1176	None	No	N/A	hypothetical protein, conserved
LdBPK_352690.1	LdBPK_352690.1.1	Present in the outer mitochondrial membrane proteome 8	POMP8	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	804	None	No	N/A	Present in the outer mitochondrial membrane proteome 8
LdBPK_352730.1	LdBPK_352730.1.1	btb/poz domain containing protein, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1245	None	No	N/A	btb/poz domain containing protein, putative
LdBPK_352760.1	LdBPK_352760.1.1	QA-SNARE protein putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	909	None	No	N/A	QA-SNARE protein putative
LdBPK_352780.1	LdBPK_352780.1.1	acyl-CoA dehydrogenase, putative	N/A	59	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1239	None	No	N/A	acyl-CoA dehydrogenase, putative
LdBPK_352930.1	LdBPK_352930.1.1	Sybindin-like family, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	426	None	No	N/A	Sybindin-like family, putative
LdBPK_352960.1	LdBPK_352960.1.1	dynein light chain, putative	N/A	130	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	372	None	No	N/A	dynein light chain, putative
LdBPK_353090.1	LdBPK_353090.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	816	None	No	N/A	hypothetical protein, conserved
LdBPK_353110.1	LdBPK_353110.1.1	ubiquitin-activating enzyme E1, putative	N/A	145	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3465	None	No	N/A	ubiquitin-activating enzyme E1, putative
LdBPK_353280.1	LdBPK_353280.1.1	cystathione gamma lyase, putative	N/A	115	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1230	None	No	N/A	cystathione gamma lyase, putative
LdBPK_353300.1	LdBPK_353300.1.1	replication factor C, subunit 3, putative	N/A	142	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1095	None	No	N/A	replication factor C, subunit 3, putative
LdBPK_353330.1	LdBPK_353330.1.1	60S ribosomal subunit protein L31, putative	N/A	125	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	552	None	No	Previous IDs: LdBPK_353340.1	60S ribosomal subunit protein L31, putative
LdBPK_353370.1	LdBPK_353370.1.1	transport protein particle (TRAPP) subunit, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	630	None	No	N/A	transport protein particle (TRAPP) subunit, putative
LdBPK_353490.1	LdBPK_353490.1.1	replication factor A protein 3, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	354	None	No	N/A	replication factor A protein 3, putative
LdBPK_353540.1	LdBPK_353540.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1281	None	No	N/A	hypothetical protein, conserved
LdBPK_353590.1	LdBPK_353590.1.1	pre-rRNA-processing protein PNO1, putative	PNO1	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	666	None	No	N/A	pre-rRNA-processing protein PNO1, putative
LdBPK_353670.1	LdBPK_353670.1.1	iron-sulfur cluster assembly protein, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	486	None	No	N/A	iron-sulfur cluster assembly protein, putative
LdBPK_353720.1	LdBPK_353720.1.1	NADH-ubiquinone oxidoreductase B18 subunit (NDUFB7), putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	678	None	No	N/A	NADH-ubiquinone oxidoreductase B18 subunit (NDUFB7), putative
LdBPK_353750.1	LdBPK_353750.1.1	Gim5A protein, putative	N/A	98	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	678	None	No	N/A	Gim5A protein, putative
LdBPK_353810.1	LdBPK_353810.1.1	60S ribosomal protein L27A/L29, putative	N/A	135	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	438	None	No	N/A	60S ribosomal protein L27A/L29, putative
LdBPK_353840.1	LdBPK_353840.1.1	60S ribosomal protein L23, putative	N/A	110	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	420	None	No	N/A	60S ribosomal protein L23, putative
LdBPK_353850.1	LdBPK_353850.1.1	hypothetical protein, conserved	N/A	57	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	444	None	No	N/A	hypothetical protein, conserved
LdBPK_353880.1	LdBPK_353880.1.1	proteasome beta 2 subunit, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	765	None	No	N/A	proteasome beta 2 subunit, putative
LdBPK_353890.1	LdBPK_353890.1.1	30S Ribosomal protein S17-like protein	N/A	185	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	939	None	No	N/A	30S Ribosomal protein S17-like protein
LdBPK_353900.1	LdBPK_353900.1.1	T-complex protein 1, eta subunit, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1713	None	No	N/A	T-complex protein 1, eta subunit, putative
LdBPK_353910.1	LdBPK_353910.1.1	nucleoside diphosphate kinase, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1014	None	No	N/A	nucleoside diphosphate kinase, putative
LdBPK_353920.1	LdBPK_353920.1.1	WD domain, G-beta repeat/Sof1-like domain containing protein, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1335	None	No	N/A	WD domain, G-beta repeat/Sof1-like domain containing protein, putative
LdBPK_353930.1	LdBPK_353930.1.1	calmodulin-like protein	N/A	59	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	420	None	No	N/A	calmodulin-like protein
LdBPK_353990.1	LdBPK_353990.1.1	Chromosome passenger complex (CPC) protein INCENP N terminal, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1815	None	No	N/A	Chromosome passenger complex (CPC) protein INCENP N terminal, putative
LdBPK_354000.1	LdBPK_354000.1.1	PRP8 protein homologue, putative	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	7284	None	No	N/A	PRP8 protein homologue, putative
LdBPK_354080.1	LdBPK_354080.1.1	ATP-dependent RNA helicase, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2073	None	No	N/A	ATP-dependent RNA helicase, putative
LdBPK_354120.1	LdBPK_354120.1.1	Regulatory subunit of type II PKA R-subunit, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	840	None	No	N/A	Regulatory subunit of type II PKA R-subunit, putative
LdBPK_354130.1	LdBPK_354130.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1017	None	No	N/A	hypothetical protein, conserved
LdBPK_354150.1	LdBPK_354150.1.1	Splicing factor 3B subunit 10 (SF3b10), putative	N/A	54	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	255	None	No	N/A	Splicing factor 3B subunit 10 (SF3b10), putative
LdBPK_354200.1	LdBPK_354200.1.1	polyadenylate-binding protein 2	PABP2	149	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1758	None	No	N/A	polyadenylate-binding protein 2
LdBPK_354230.1	LdBPK_354230.1.1	Protein of unknown function (DUF2009), putative	N/A	134	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1479	None	No	N/A	Protein of unknown function (DUF2009), putative
LdBPK_354340.1	LdBPK_354340.1.1	Present in the outer mitochondrial membrane proteome 6	POMP6	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	510	None	No	N/A	Present in the outer mitochondrial membrane proteome 6
LdBPK_354430.1	LdBPK_354430.1.1	DNA polymerase epsilon catalytic subunit, putative	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	6672	None	No	N/A	DNA polymerase epsilon catalytic subunit, putative
LdBPK_354440.1	LdBPK_354440.1.1	Zinc-binding domain containing protein, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	345	None	No	N/A	Zinc-binding domain containing protein, putative
LdBPK_354470.1	LdBPK_354470.1.1	Snf7, putative	N/A	130	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	621	None	No	N/A	Snf7, putative
LdBPK_354530.1	LdBPK_354530.1.1	sm-f snRNP core complex protein, putative	N/A	56	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	231	None	No	N/A	sm-f snRNP core complex protein, putative
LdBPK_354570.1	LdBPK_354570.1.1	anaphase promoting complex subunit protein, putative	N/A	54	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	249	None	No	N/A	anaphase promoting complex subunit protein, putative
LdBPK_354640.1	LdBPK_354640.1.1	hypothetical protein, conserved	N/A	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	417	None	No	N/A	hypothetical protein, conserved
