Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_343190.1	LdBPK_343190.1.1	hypothetical protein, unknown function	N/A	3	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	315	None	No	N/A	hypothetical protein, unknown function
LdBPK_343240.1	LdBPK_343240.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1428	None	No	N/A	hypothetical protein, conserved
LdBPK_343250.1	LdBPK_343250.1.1	hypothetical protein, conserved	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1077	None	No	N/A	hypothetical protein, conserved
LdBPK_343410.1	LdBPK_343410.1.1	hypothetical protein, conserved	N/A	42	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1536	None	No	N/A	hypothetical protein, conserved
LdBPK_343420.1	LdBPK_343420.1.1	hypothetical protein, conserved	N/A	48	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	489	None	No	N/A	hypothetical protein, conserved
LdBPK_343430.1	LdBPK_343430.1.1	hypothetical protein, pseudogene	N/A	24	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	528	None	No	N/A	hypothetical protein, pseudogene
LdBPK_343490.1	LdBPK_343490.1.1	inositol-pentakisphosphate 2-kinase, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1377	None	No	N/A	inositol-pentakisphosphate 2-kinase, putative
LdBPK_343520.1	LdBPK_343520.1.1	hypothetical protein, conserved	N/A	50	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1047	None	No	N/A	hypothetical protein, conserved
LdBPK_343550.1	LdBPK_343550.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1554	None	No	N/A	hypothetical protein, conserved
LdBPK_343650.1	LdBPK_343650.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	780	None	No	N/A	hypothetical protein, conserved
LdBPK_343680.1	LdBPK_343680.1.1	DnaJ domain containing protein, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2343	None	No	N/A	DnaJ domain containing protein, putative
LdBPK_343730.1	LdBPK_343730.1.1	NLI interacting factor-like phosphatase, putative	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1596	None	No	N/A	NLI interacting factor-like phosphatase, putative
LdBPK_343740.1	LdBPK_343740.1.1	expression site-associated protein 5 (ESAG5), putative	N/A	157	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1647	None	No	N/A	expression site-associated protein 5 (ESAG5), putative
LdBPK_343760.1	LdBPK_343760.1.1	hypothetical protein, conserved	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	813	None	No	N/A	hypothetical protein, conserved
LdBPK_343810.1	LdBPK_343810.1.1	nucleolar protein family a member-like protein	N/A	59	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	447	None	No	N/A	nucleolar protein family a member-like protein
LdBPK_343850.1	LdBPK_343850.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	990	None	No	N/A	hypothetical protein, conserved
LdBPK_343860.1	LdBPK_343860.1.1	geranylgeranyltransferase, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	993	None	No	N/A	geranylgeranyltransferase, putative
LdBPK_343910.1	LdBPK_343910.1.1	DnaJ domain containing protein, putative	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	801	None	No	N/A	DnaJ domain containing protein, putative
LdBPK_343920.1	LdBPK_343920.1.1	GRIP domain containing protein, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1470	None	No	N/A	GRIP domain containing protein, putative
LdBPK_343950.1	LdBPK_343950.1.1	Alpha/beta hydrolase family, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	825	None	No	N/A	Alpha/beta hydrolase family, putative
LdBPK_343970.1	LdBPK_343970.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1398	None	No	N/A	hypothetical protein, conserved
LdBPK_344090.1	LdBPK_344090.1.1	Unc104-like kinesin, putative	N/A	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	270	None	No	N/A	Unc104-like kinesin, putative
LdBPK_344170.1	LdBPK_344170.1.1	13 kDa deflagellation-inducible protein, putative	DIP13	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	327	None	No	N/A	13 kDa deflagellation-inducible protein, putative
LdBPK_350060.1	LdBPK_350060.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2013	None	No	N/A	hypothetical protein, conserved
LdBPK_350310.1	LdBPK_350310.1.1	Ankyrin repeats (3 copies), putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1284	None	No	N/A	Ankyrin repeats (3 copies), putative
LdBPK_350410.1	LdBPK_350410.1.1	40S ribosomal protein S3A, putative	N/A	121	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	795	None	No	N/A	40S ribosomal protein S3A, putative
LdBPK_350570.1	LdBPK_350570.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	6375	None	No	N/A	hypothetical protein, conserved
LdBPK_350590.1	LdBPK_350590.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2142	None	No	N/A	hypothetical protein, conserved
LdBPK_350620.1	LdBPK_350620.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1140	None	No	N/A	hypothetical protein, unknown function
LdBPK_350700.1	LdBPK_350700.1.1	Tetratricopeptide repeat, putative	N/A	147	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1869	None	No	N/A	Tetratricopeptide repeat, putative
LdBPK_350720.1	LdBPK_350720.1.1	Endonuclease/Exonuclease/phosphatase family, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1596	None	No	N/A	Endonuclease/Exonuclease/phosphatase family, putative
LdBPK_350810.1	LdBPK_350810.1.1	actin-like protein, putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1560	None	No	N/A	actin-like protein, putative
LdBPK_350820.1	LdBPK_350820.1.1	hypothetical protein, unknown function	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2997	None	No	N/A	hypothetical protein, unknown function
LdBPK_350830.1	LdBPK_350830.1.1	hypothetical protein, unknown function	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4971	None	No	N/A	hypothetical protein, unknown function
LdBPK_350840.1	LdBPK_350840.1.1	aspartate aminotransferase, putative	N/A	155	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1239	None	No	N/A	aspartate aminotransferase, putative
LdBPK_350920.1	LdBPK_350920.1.1	hypothetical protein, conserved	N/A	56	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	708	None	No	N/A	hypothetical protein, conserved
LdBPK_350930.1	LdBPK_350930.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5637	None	No	N/A	hypothetical protein, conserved
LdBPK_350950.1	LdBPK_350950.1.1	hypothetical protein, conserved	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	510	None	No	N/A	hypothetical protein, conserved
LdBPK_351080.1	LdBPK_351080.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1743	None	No	N/A	hypothetical protein, conserved
LdBPK_351120.1	LdBPK_351120.1.1	Rdx family, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	996	None	No	N/A	Rdx family, putative
LdBPK_351150.1	LdBPK_351150.1.1	oligosaccharyl transferase-like protein (fragment)	N/A	255	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	762	None	No	N/A	oligosaccharyl transferase-like protein (fragment)
LdBPK_351180.1	LdBPK_351180.1.1	rhodanese-like domain containing protein, putative	N/A	177	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1830	None	No	N/A	rhodanese-like domain containing protein, putative
LdBPK_351280.1	LdBPK_351280.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1077	None	No	N/A	hypothetical protein, conserved
LdBPK_351320.1	LdBPK_351320.1.1	histone H4	N/A	637	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	303	None	No	N/A	histone H4
LdBPK_351350.1	LdBPK_351350.1.1	Iron-sulfur assembly protein 2, putative	Isa2	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	663	None	No	N/A	Iron-sulfur assembly protein 2, putative
LdBPK_351360.1	LdBPK_351360.1.1	hypothetical protein	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	990	None	No	N/A	hypothetical protein
LdBPK_351510.1	LdBPK_351510.1.1	NLI interacting factor-like phosphatase/Zinc finger C-x8-C-x5-C-x3-H type (and similar), putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1755	None	No	N/A	NLI interacting factor-like phosphatase/Zinc finger C-x8-C-x5-C-x3-H type (and similar), putative
LdBPK_351600.1	LdBPK_351600.1.1	Nucleoporin NUP82	NUP82	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2343	None	No	N/A	Nucleoporin NUP82
LdBPK_351610.1	LdBPK_351610.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2829	None	No	N/A	hypothetical protein, conserved
LdBPK_351630.1	LdBPK_351630.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1437	None	No	N/A	hypothetical protein, conserved
LdBPK_351640.1	LdBPK_351640.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1071	None	No	N/A	hypothetical protein, unknown function
LdBPK_351830.1	LdBPK_351830.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	453	None	No	N/A	hypothetical protein, conserved
LdBPK_351920.1	LdBPK_351920.1.1	hypothetical protein, unknown function	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1347	None	No	N/A	hypothetical protein, unknown function
LdBPK_351990.1	LdBPK_351990.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2745	None	No	N/A	hypothetical protein, conserved
LdBPK_352280.1	LdBPK_352280.1.1	hypothetical protein, conserved	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	876	None	No	N/A	hypothetical protein, conserved
LdBPK_352340.1	LdBPK_352340.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4527	None	No	N/A	hypothetical protein, conserved
LdBPK_352370.1	LdBPK_352370.1.1	protein kinase, putative	N/A	51	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3387	None	No	N/A	protein kinase, putative
LdBPK_352530.1	LdBPK_352530.1.1	hypothetical protein, conserved	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4956	None	No	N/A	hypothetical protein, conserved
LdBPK_352630.1	LdBPK_352630.1.1	DHHC palmitoyltransferase, putative	N/A	58	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	840	None	No	N/A	DHHC palmitoyltransferase, putative
LdBPK_352640.1	LdBPK_352640.1.1	hypothetical protein, unknown function	N/A	7	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	366	None	No	N/A	hypothetical protein, unknown function
LdBPK_352650.1	LdBPK_352650.1.1	hypothetical protein, unknown function	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	981	None	No	N/A	hypothetical protein, unknown function
LdBPK_352700.1	LdBPK_352700.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2004	None	No	N/A	hypothetical protein, conserved
LdBPK_352710.1	LdBPK_352710.1.1	ankyrin repeat protein, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	522	None	No	N/A	ankyrin repeat protein, putative
LdBPK_352800.1	LdBPK_352800.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1776	None	No	N/A	hypothetical protein, conserved
LdBPK_352830.1	LdBPK_352830.1.1	transporter-like protein	N/A	171	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2097	None	No	N/A	transporter-like protein
LdBPK_352880.1	LdBPK_352880.1.1	hypothetical protein, conserved	N/A	1	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	315	None	No	N/A	hypothetical protein, conserved
LdBPK_352900.1	LdBPK_352900.1.1	RNA polymerase-associated protein LEO1, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1665	None	No	N/A	RNA polymerase-associated protein LEO1, putative
LdBPK_352970.1	LdBPK_352970.1.1	hypothetical protein, conserved	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3432	None	No	N/A	hypothetical protein, conserved
LdBPK_353020.1	LdBPK_353020.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1146	None	No	N/A	hypothetical protein, conserved
LdBPK_353030.1	LdBPK_353030.1.1	chaperone protein DnaJ, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1437	None	No	N/A	chaperone protein DnaJ, putative
LdBPK_353050.1	LdBPK_353050.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1383	None	No	N/A	hypothetical protein, conserved
LdBPK_353070.1	LdBPK_353070.1.1	phospholipase A2-like protein, putative	N/A	89	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1362	None	No	N/A	phospholipase A2-like protein, putative
LdBPK_353080.1	LdBPK_353080.1.1	prenyl protein specific carboxyl methyltransferase, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	801	None	No	N/A	prenyl protein specific carboxyl methyltransferase, putative
LdBPK_353190.1	LdBPK_353190.1.1	inositol polyphosphate kinase, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1131	None	No	N/A	inositol polyphosphate kinase, putative
LdBPK_353220.1	LdBPK_353220.1.1	protein kinase, putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	5631	None	No	N/A	protein kinase, putative
LdBPK_353240.1	LdBPK_353240.1.1	Histidine phosphatase superfamily (branch 1), putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2694	None	No	N/A	Histidine phosphatase superfamily (branch 1), putative
LdBPK_353430.1	LdBPK_353430.1.1	poly A polymerase regulatory subunit, putative	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1644	None	No	N/A	poly A polymerase regulatory subunit, putative
LdBPK_353470.1	LdBPK_353470.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	570	None	No	N/A	hypothetical protein, unknown function
LdBPK_353480.1	LdBPK_353480.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1761	None	No	N/A	hypothetical protein, conserved
LdBPK_353510.1	LdBPK_353510.1.1	peroxidase, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1110	None	No	N/A	peroxidase, putative
LdBPK_353550.1	LdBPK_353550.1.1	zinc finger protein, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	669	None	No	N/A	zinc finger protein, putative
